FEN
8/p7/8/PP5N/7k/5P2/4K3/8 b - - 0 43
7k/6q1/7p/3Q4/3P2PK/8/8/8 b - - 0 43
8/8/4k3/2P4p/R4P1r/8/3K4/8 w - - 0 42
8/5k2/8/3Pp1P1/4P3/5K2/5P2/8 w - - 0 64
8/2k1P3/5K2/8/5P2/7p/R3r3/8 b - - 0 60
8/8/8/3k4/1R6/2B5/P4PKP/8 b - - 0 46
8/2k5/8/2P1p3/2K5/3P2p1/5r2/8 w - - 0 71
8/7P/8/8/pk6/8/3R1P1P/5K2 w - - 0 45
8/8/6p1/7p/1K2k2P/1P4P1/8/8 b - - 0 39
8/8/2k1p2Q/8/8/6PP/5q1K/8 w - - 0 55
8/8/8/7p/5P1P/6K1/5r2/4Rk2 b - - 0 47
8/8/8/1p4K1/pP4P1/k7/7P/8 w - - 0 45
8/1k6/8/PP1PK2p/8/6r1/8/8 w - - 0 59
8/8/8/5kpp/4r3/4R1KP/8/8 w - - 0 52
8/8/4k2p/2p3p1/1p6/1r6/5K2/8 w - - 0 72
8/8/7R/5KR1/8/P4Pk1/5r2/8 b - - 0 45
8/8/8/7K/3B2p1/1p2P3/6kP/8 w - - 0 45
8/8/2k5/3r3R/5PK1/6P1/7P/8 b - - 0 47
8/8/2r5/p3k3/P1R5/2K5/1P6/8 b - - 0 64
8/2k5/2r5/8/1p2R3/7P/5KP1/8 w - - 0 48
8/6k1/p7/n5pK/4B3/2p5/8/8 w - - 0 50
8/8/2N5/2P5/p1P1k3/P7/7K/8 w - - 0 55
8/8/8/7P/8/3Rp3/P3k1P1/6K1 b - - 0 38
8/k1p5/8/p1pq4/2P5/1K6/8/8 w - - 0 53
6Qb/1k6/8/P7/8/8/2P3P1/7K w - - 0 50
5k2/3K3R/6p1/6P1/5r1P/8/8/8 b - - 0 57
8/5p2/3K4/2P3p1/3Q1q2/8/2k5/8 w - - 0 62
8/2B4K/6NP/p7/4k3/8/6r1/8 b - - 0 48
8/p7/p7/4k3/5pp1/7p/7K/8 w - - 0 56
8/2p1P2k/5p2/p7/6P1/4K3/8/8 w - - 0 46
8/8/pK6/7p/PP4kP/8/8/8 b - - 0 38
8/8/6K1/bP6/P3P3/6k1/2B5/8 w - - 0 47
8/8/p1k5/6R1/2p2r2/8/P1K5/8 b - - 0 52
R7/7p/1P4pk/5n2/5K2/8/8/8 b - - 0 54
8/8/2p3P1/3bK3/1k6/4R1P1/8/8 w - - 0 53
8/5p2/pp1k4/3P4/PK6/8/8/8 b - - 0 39
8/8/p3k3/1P6/2N5/2pK4/3b4/8 b - - 0 47
8/8/1Bq5/P5k1/5P2/7K/5P2/8 b - - 0 51
8/pp6/8/2K5/2P5/1P6/P3k3/8 b - - 0 44
8/7k/1r6/8/1p6/1PP3R1/8/2K5 w - - 0 38
8/R7/8/5p1k/Pr6/3KP3/8/8 w - - 0 45
1k6/8/8/p1pK4/8/1P6/P1P5/8 w - - 0 55
8/8/1p2K3/3P3p/P1k4P/8/8/8 w - - 0 47
8/R7/8/4P1Pk/8/5P1P/6K1/8 b - - 0 44
8/4Pb2/2K5/8/3P4/1p6/1P4k1/8 w - - 0 55
8/3k1p1p/8/K7/8/1P6/P6P/8 b - - 0 43
8/6p1/2k1N3/5p2/8/4Pr2/8/4K3 w - - 0 42
8/8/4pk2/p2n1p2/q7/8/4K3/8 w - - 0 57
8/2k5/8/p1P5/1pK3P1/8/P7/8 b - - 0 43
5r2/8/1pp1k1K1/8/8/2P5/R7/8 w - - 0 55
8/5p2/4p2p/1K4p1/6P1/7k/8/8 b - - 0 48
3R4/1k6/2R3p1/1K6/2P5/3r4/8/8 b - - 0 53
8/5k2/5R2/3p4/8/2P3P1/5PK1/8 b - - 0 50
3k4/1R6/8/2Q5/8/8/p3KP1P/8 w - - 0 56
8/5pkp/p7/5p2/2K3p1/8/8/8 b - - 0 46
8/8/8/8/1p6/1k6/Q4P1P/2R3K1 b - - 0 42
3b4/8/8/1k1pB1p1/4K1P1/8/8/8 w - - 0 41
8/6p1/8/6p1/8/7P/2k3P1/4RK2 w - - 0 47
8/2r5/2Pk3P/1K6/p7/8/P7/8 w - - 0 51
8/5p2/1p6/1k6/4K3/6p1/4Nb2/8 w - - 0 57
K7/1R6/5pk1/6p1/8/7P/8/3r4 b - - 0 56
8/7K/3n4/6P1/p7/2k5/P7/2B5 w - - 0 46
8/pp6/3k2K1/3P3p/P7/8/8/8 b - - 0 59
8/p4K1k/3p4/3r1P2/8/8/1p6/8 b - - 0 43
8/p2k4/1p6/3N4/3P4/2K5/P7/8 b - - 0 64
8/8/8/7Q/1k1Q4/3B2P1/2P5/6K1 b - - 0 48
2k5/1pp5/p1b1K3/8/8/8/2n5/8 b - - 0 43
8/8/8/8/PP2Q3/2k4P/6P1/5K2 w - - 0 47
8/7p/4k1b1/8/5KP1/5P2/3R4/8 b - - 0 47
8/8/4k3/R5P1/P1PP4/8/8/6K1 b - - 0 39
8/5p1p/5p2/7k/5K1P/6P1/8/8 w - - 0 42
8/4k1pp/8/1K6/5NPP/8/8/8 b - - 0 51
8/6p1/5p1p/7P/5kb1/7K/8/8 w - - 0 42
8/1kr5/7K/R1P5/1P6/P7/8/8 b - - 0 49
8/7p/1K3p1P/1P6/q7/8/3k4/8 b - - 0 51
4B1k1/8/6P1/R4K2/5P2/6r1/8/8 b - - 0 58
8/8/p4r2/8/8/4bk2/P5R1/5K2 w - - 0 87
8/1P6/8/1RPk4/K7/P2p4/8/8 b - - 0 46
8/8/8/R1p2k2/P1r5/6PK/8/8 b - - 0 54
8/8/3kp3/R7/1r2p3/4K3/P7/8 b - - 0 45
8/8/8/1k4p1/8/1p1K2PP/P7/8 w - - 0 40
n7/8/2k5/8/8/4Kp1p/5P1P/8 w - - 0 60
8/8/p7/1p1K4/1b6/P4p2/6k1/8 w - - 0 62
8/8/2P5/p6K/7P/1k4P1/5P2/8 w - - 0 50
8/7R/5p2/2k3p1/7r/1K6/7P/8 w - - 0 54
8/8/8/3R3p/1P6/P3K3/6k1/3b4 w - - 0 49
8/p1p5/1p5k/8/1P4K1/8/r7/8 w - - 0 50
6k1/6pp/8/8/1p4rP/3K4/8/8 w - - 0 40
8/1p5N/8/n7/4K1P1/8/k6P/8 w - - 0 42
8/pkp5/1p6/8/8/8/5K2/5n1r w - - 0 49
8/6P1/4bq2/7p/5K1P/3k4/8/8 w - - 0 64
8/5k2/8/7P/4B1K1/P5P1/1B6/8 b - - 0 46
8/8/1k2p3/8/6KP/5Pq1/8/5r2 w - - 0 69
2K5/6k1/3R2B1/7p/8/7p/6P1/8 w - - 0 72
8/8/1p3k2/1P6/p6K/P7/6P1/8 b - - 0 39
8/8/8/1pp4r/2k2P2/8/8/1R4K1 w - - 0 45
8/8/4B3/8/6p1/3K2k1/1N1N4/4b3 w - - 0 52
8/8/6k1/R7/5KN1/2P4r/P7/8 b - - 0 50
8/6p1/8/5k1p/2K2B1P/8/6r1/8 b - - 0 59
8/5k2/3P3p/4P1q1/6K1/8/7P/8 w - - 0 45
8/8/1p1k4/3p4/8/2P2K2/p2P4/8 b - - 0 51
8/p4k2/8/3P4/4K3/4P3/P7/6q1 b - - 0 48
8/5pk1/4p3/4P1P1/6K1/8/5b2/8 b - - 0 50
8/8/8/3b2p1/1k5P/1p6/1K1N4/8 b - - 0 55
8/8/8/5R2/1p6/1k4P1/7r/1b3K2 w - - 0 51
8/1r1k4/7R/5P2/5KPP/8/8/8 b - - 0 56
8/6P1/8/4k3/7R/5K2/7P/4q1r1 b - - 0 56
