FEN
8/4B1K1/8/8/p7/8/k7/8 w - - 0 51
8/pp6/8/8/k7/5K2/8/8 w - - 0 63
8/5k2/5p2/5K2/7P/8/8/8 b - - 0 52
8/8/2R3K1/r7/5k2/8/8/8 w - - 0 62
8/8/8/8/4R1k1/4K3/r7/8 b - - 0 52
8/8/8/2k5/7P/1P6/2K5/8 b - - 0 43
8/8/5k2/5n2/5K1P/8/8/8 w - - 0 71
8/8/K7/1p6/1q6/8/6k1/8 w - - 0 66
8/8/1K6/3N4/8/1n6/2k5/8 b - - 0 61
8/8/4K3/7p/7q/3k4/8/8 b - - 0 67
2K5/8/3R4/7k/8/7P/8/8 w - - 0 74
8/8/8/1k1K4/1p6/8/Q7/8 b - - 0 54
8/8/8/3K4/1q6/1p6/1k6/8 w - - 0 65
8/8/8/8/8/4b1k1/1N2K3/8 w - - 0 58
k7/r6R/8/8/2K5/8/8/8 w - - 0 65
8/8/4K3/6kp/8/8/3r4/8 w - - 0 63
8/8/8/4k3/3p4/2q5/3K4/8 w - - 0 60
8/p7/8/3q2K1/3k4/8/8/8 w - - 0 59
8/8/6P1/1p3K2/8/k7/8/8 w - - 0 70
8/8/1p6/k7/8/1PK5/8/8 w - - 0 71
8/8/7p/7k/2P5/4K3/8/8 w - - 0 54
8/8/8/3K4/3P4/8/8/2Qk4 b - - 0 65
8/8/8/8/6k1/8/3rK1P1/8 w - - 0 48
8/bK6/8/8/1k6/8/8/q7 b - - 0 63
8/3K4/8/8/8/3k1p2/5B2/8 b - - 0 72
8/8/5kp1/8/6KP/8/8/8 w - - 0 67
8/8/6K1/6p1/p5k1/8/8/8 w - - 0 55
8/5p2/6k1/4K3/3r4/8/8/8 w - - 0 79
8/8/K7/p7/kb6/8/8/8 w - - 0 74
8/4R1K1/p7/8/8/1k6/8/8 w - - 0 54
8/8/8/8/3k4/6r1/2QK4/8 b - - 0 70
8/7K/8/4nkp1/8/8/8/8 b - - 0 60
2R2bk1/8/6K1/8/8/8/8/8 b - - 0 77
8/8/5P2/8/4r2k/5K2/8/8 w - - 0 60
8/6K1/8/1k6/8/4Q3/P7/8 w - - 0 57
4r3/6PK/8/8/8/8/2k5/8 w - - 0 69
7k/8/8/6PK/7P/8/8/8 b - - 0 59
8/8/7k/8/8/1r2p3/4K3/8 w - - 0 54
8/8/8/8/7p/4k2P/6K1/8 w - - 0 56
8/8/5q2/6P1/3k4/8/7K/8 b - - 0 56
8/5p2/8/7k/6n1/6K1/8/8 w - - 0 62
8/8/7k/5K1p/7P/8/8/8 b - - 0 66
8/8/2k5/8/3PP3/8/K7/8 b - - 0 52
8/8/8/4KNk1/6p1/8/8/8 b - - 0 54
8/8/4k3/2P5/8/4PK2/8/8 w - - 0 50
8/8/6k1/8/4Pp2/7K/8/8 b - - 0 64
8/8/8/8/1k1NK3/2p5/8/8 b - - 0 51
8/1k6/8/8/2K3P1/1P6/8/8 b - - 0 49
7k/8/7K/7P/6P1/8/8/8 b - - 0 62
8/8/8/1k6/1p6/PK6/8/8 w - - 0 54
8/8/8/8/8/1k6/1p1K4/3R4 b - - 0 60
8/8/r7/6K1/4k3/7P/8/8 b - - 0 62
8/8/8/1Pk5/8/8/1PK5/8 b - - 0 44
8/8/6K1/5p2/5Bk1/8/8/8 b - - 0 111
8/8/7p/3K4/1q4k1/8/8/8 w - - 0 50
8/3k4/8/3P2K1/6P1/8/8/8 b - - 0 57
8/8/3K4/3p4/3k4/8/6b1/8 w - - 0 47
8/8/4n2k/4K2P/8/8/8/8 w - - 0 58
8/8/8/6n1/2k5/r7/2K5/8 w - - 0 78
4k3/4P3/4K3/8/8/8/8/7N b - - 0 61
8/4k3/8/6rp/8/8/4K3/8 w - - 0 48
8/8/7b/8/8/2r5/4K3/1k6 w - - 0 69
2K4k/8/8/P7/8/8/7p/8 b - - 0 56
8/8/8/3k4/7R/8/4K3/7N b - - 0 66
8/6Pr/5k1K/8/8/8/8/8 w - - 0 68
8/8/6k1/8/3K4/8/6qP/8 w - - 0 57
3k4/6K1/4PP2/8/8/8/8/8 w - - 0 75
8/8/2K5/5k2/3Q4/4P3/8/8 w - - 0 64
8/8/8/2Q5/7p/7k/1K6/8 b - - 0 51
8/8/4k3/8/8/K2n4/P7/8 b - - 0 46
8/8/7k/5R1r/8/4K3/8/8 w - - 0 79
8/8/6k1/8/5K2/5P2/6R1/8 b - - 0 53
8/8/8/8/6kp/8/5rK1/8 w - - 0 69
1r6/2K1k3/2R5/8/8/8/8/8 w - - 0 100
8/8/K5p1/7k/8/6q1/8/8 b - - 0 60
8/8/2p5/1p6/8/k3K3/8/8 w - - 0 57
8/8/8/8/3p2k1/8/4KP2/8 w - - 0 58
8/4k1p1/8/6q1/4K3/8/8/8 w - - 0 45
8/4q3/8/8/8/1k1K4/5p2/8 w - - 0 50
8/p7/8/8/5K2/P7/8/5k2 w - - 0 50
8/8/8/3K4/3P2k1/4P3/8/8 b - - 0 77
8/8/8/5k2/5r2/6RK/8/8 w - - 0 54
1k4N1/5K2/8/4P3/8/8/8/8 b - - 0 49
8/p7/5k2/8/P6K/8/8/8 b - - 0 42
8/8/8/6kp/8/5P2/6K1/8 w - - 0 64
8/8/6k1/8/6K1/r6R/8/8 b - - 0 64
8/8/p7/P5k1/2K5/8/8/8 w - - 0 90
8/3k4/8/1P6/8/1K6/8/2r5 b - - 0 47
4r2R/2K5/8/8/8/2k5/8/8 w - - 0 68
8/3k3p/8/8/1K6/7n/8/8 w - - 0 48
8/1k6/8/P7/6p1/8/6K1/8 b - - 0 55
8/5k2/5P2/7K/7P/8/8/8 b - - 0 55
R7/8/8/8/P7/5K2/8/1k6 w - - 0 57
8/8/4n3/3k1K2/7p/8/8/8 w - - 0 49
8/8/p2k4/P7/8/5K2/8/8 b - - 0 57
8/8/8/8/8/1k6/1npK4/8 b - - 0 74
8/8/8/8/8/3k4/r3N3/5K2 b - - 0 65
1Q6/8/2p5/2k4K/8/8/8/8 b - - 0 66
Q1Q5/8/6K1/8/8/1k6/8/8 w - - 0 64
8/8/7k/8/5rB1/8/6K1/8 b - - 0 52
8/8/2k5/8/4p3/8/6Kp/8 w - - 0 49
8/8/5p2/6RK/5k2/8/8/8 b - - 0 65
8/8/K7/pP6/1k6/8/8/8 w - - 0 68
8/8/5k2/8/p6K/8/6r1/8 w - - 0 43
8/8/8/5K2/7p/6kP/8/8 b - - 0 49
8/8/8/1p6/1P2K3/2k5/8/8 w - - 0 56
8/8/8/8/4k3/K4p2/P7/8 b - - 0 51
8/6P1/8/5kP1/7K/8/8/8 b - - 0 47
8/8/8/8/2K1k3/1R4r1/8/8 b - - 0 50
8/3n1q2/3k4/8/8/4K3/8/8 w - - 0 74
8/6k1/4KQ1p/8/8/8/8/8 b - - 0 58
8/7q/3q4/1k3K2/8/8/8/8 w - - 0 73
8/8/8/7k/7p/6R1/5K2/8 b - - 0 59
8/8/8/K1k5/8/pP6/8/8 w - - 0 69
8/7k/1r5p/8/8/4K3/8/8 b - - 0 55
8/8/8/1K4pk/8/7B/8/8 w - - 0 50
8/8/5R2/6p1/8/2K4k/8/8 w - - 0 59
8/8/8/6Kp/7P/8/6k1/8 w - - 0 58
8/8/1p6/5KN1/7k/8/8/8 b - - 0 49
8/8/8/4pn2/8/5k2/7K/8 w - - 0 71
1K6/r7/2k5/1R6/8/8/8/8 w - - 0 80
8/8/5K2/7p/k7/7P/8/8 b - - 0 44
8/8/8/5kr1/7K/3n4/8/8 w - - 0 61
8/5R2/5K1k/8/4P3/8/8/8 b - - 0 57
8/8/8/8/3b4/pk6/8/1K6 w - - 0 105
8/8/6n1/6R1/6k1/8/7K/8 b - - 0 56
8/8/7K/8/5kP1/7P/8/8 b - - 0 57
8/6p1/6k1/8/7P/8/1K6/8 b - - 0 46
8/8/8/8/K5p1/1q6/5k2/8 w - - 0 64
8/8/8/8/1P4k1/5r2/2K5/8 w - - 0 52
8/8/5k2/7n/5K2/7N/8/8 w - - 0 65
8/8/8/4kp1p/8/8/6K1/8 b - - 0 60
8/8/K7/8/1P1k4/8/P7/8 b - - 0 53
8/8/1k6/4RK2/8/5r2/8/8 w - - 0 60
8/5pk1/1p6/8/8/1K6/8/8 w - - 0 51
8/6p1/6K1/k7/6P1/8/8/8 w - - 0 39
8/8/1k6/4K3/6P1/8/5P2/8 b - - 0 48
8/8/1p6/pk6/3K4/8/8/8 w - - 0 48
8/8/4k3/8/6KP/6P1/8/8 b - - 0 58
8/8/8/8/4k3/4p3/4K3/2R5 w - - 0 58
8/8/8/6p1/1k4K1/8/p7/8 b - - 0 54
8/8/8/8/1p2K3/8/7k/5r2 w - - 0 64
8/8/8/4k2p/7K/6P1/8/8 w - - 0 55
8/8/8/2kp2r1/6K1/8/8/8 w - - 0 61
8/8/6K1/7P/8/8/p7/k7 w - - 0 58
8/8/K7/1P6/6p1/6k1/8/8 w - - 0 47
8/8/8/5k2/R5P1/4K3/8/8 b - - 0 52
8/8/8/3K4/1k1p4/8/p7/8 w - - 0 56
8/8/7k/p3K3/P7/8/8/8 w - - 0 61
8/8/8/8/1k4Q1/6P1/6K1/8 b - - 0 60
8/8/8/3N4/6K1/7p/7k/8 w - - 0 73
